# Run_no Chamber P_(GPa) T_(K)	phase	Fe	Feerr	Al	Alerr	Si	Sierr	Mg	Mgerr	Cations	r=Fe/(Fe+Mg)							
PC2	G	2	1673.15	mw	0.273	0.005	0.000	0.000	0.000	0.001	0.727	0.005	1.000	0.2730	0.0039
PC2	AB	2	1673.15	ol	0.031	0.004	0.000	0.000	0.986	0.006	1.990	0.010	3.014	0.0153	0.0020
PC2	AB	2	1673.15	mw	0.027	0.003	0.000	0.000	0.000	0.001	0.973	0.003	1.000	0.0270	0.0029
PC2	E	2	1673.15	ol	0.160	0.007	0.000	0.000	0.988	0.001	1.860	0.010	3.012	0.0792	0.0032
PC2	E	2	1673.15	mw	0.239	0.004	0.000	0.000	0.000	0.001	0.760	0.004	1.000	0.2392	0.0032
PC2	A	2	1673.15	ol	0.114	0.007	0.000	0.000	0.987	0.001	1.912	0.008	3.013	0.0563	0.0033
PC2	A	2	1673.15	mw	0.155	0.006	0.000	0.000	0.000	0.001	0.844	0.006	1.000	0.1552	0.0052
PC2	B	2	1673.15	ol	0.136	0.006	0.000	0.000	0.988	0.001	1.888	0.004	3.012	0.0672	0.0028
PC2	B	2	1673.15	mw	0.194	0.006	0.000	0.000	0.000	0.001	0.805	0.006	1.000	0.1942	0.0050
PC2	D	2	1673.15	ol	0.119	0.005	0.000	0.000	0.990	0.001	1.901	0.004	3.010	0.0589	0.0023
PC2	D	2	1673.15	mw	0.154	0.001	0.000	0.000	0.000	0.001	0.845	0.001	1.000	0.1542	0.0009
# Start of Frost et al., 2001 data (ONLY FE BUFFERED)
49Fe	B	23.5	1773.15	ring	0.127	0.005	0.000	0.000	0.498	0.003	0.873	0.007	1.498	0.1272	0.0045
49Fe	B	23.5	1773.15	mw	0.172	0.002	0.000	0.000	0.001	0.001	0.828	0.001	1.001	0.1724	0.0017
49Fe	E	23.5	1773.15	ring	0.141	0.003	0.000	0.000	0.497	0.001	0.859	0.004	1.497	0.1412	0.0029
49Fe	E	23.5	1773.15	mw	0.196	0.002	0.000	0.000	0.001	0.001	0.804	0.003	1.001	0.1963	0.0018
49Fe	D	23.5	1773.15	ring	0.227	0.002	0.000	0.000	0.496	0.002	0.773	0.003	1.496	0.2269	0.0017
49Fe	D	23.5	1773.15	mw	0.366	0.006	0.000	0.000	0.000	0.000	0.634	0.008	1.000	0.3658	0.0046
49Fe	G	23.5	1773.15	ring	0.230	0.005	0.000	0.000	0.504	0.005	0.770	0.010	1.504	0.2304	0.0043
49Fe	G	23.5	1773.15	mw	0.368	0.005	0.000	0.000	0.001	0.001	0.632	0.014	1.001	0.3681	0.0061
49Fe	A	23.5	1773.15	ring	0.118	0.002	0.000	0.000	0.503	0.003	0.882	0.004	1.503	0.1176	0.0021
49Fe	A	23.5	1773.15	mw	0.167	0.002	0.000	0.000	0.001	0.001	0.833	0.003	1.001	0.1668	0.0015
49Fe	C	23.5	1773.15	ring	0.119	0.002	0.000	0.000	0.499	0.002	0.881	0.003	1.499	0.1193	0.0021
49Fe	C	23.5	1773.15	mw	0.168	0.002	0.000	0.000	0.000	0.000	0.832	0.003	1.000	0.1678	0.0013
															
50Fe	E	22	1773.15	ring	0.147	0.002	0.000	0.000	0.496	0.001	0.853	0.008	1.496	0.1473	0.0021
50Fe	E	22	1773.15	mw	0.205	0.005	0.000	0.000	0.000	0.000	0.795	0.008	1.000	0.2048	0.0042
50Fe	A	22	1773.15	ring	0.102	0.003	0.000	0.000	0.501	0.002	0.898	0.007	1.501	0.1019	0.0027
50Fe	A	22	1773.15	mw	0.138	0.004	0.000	0.000	0.001	0.001	0.862	0.005	1.001	0.1377	0.0031
50Fe	C	22	1773.15	ring	0.103	0.003	0.000	0.000	0.502	0.003	0.897	0.002	1.502	0.1028	0.0023
50Fe	C	22	1773.15	mw	0.139	0.003	0.000	0.000	0.000	0.000	0.861	0.004	1.000	0.1386	0.0026
50Fe	B	22	1773.15	ring	0.120	0.005	0.000	0.000	0.496	0.004	0.880	0.006	1.496	0.1200	0.0043
50Fe	B	22	1773.15	mw	0.151	0.005	0.000	0.000	0.000	0.000	0.849	0.011	1.000	0.1511	0.0048
															
61Fe	E	17.5	1673.15	ring	0.299	0.009	0.000	0.000	0.480	0.004	0.701	0.015	1.480	0.2992	0.0078
61Fe	E	17.5	1673.15	mw	0.493	0.014	0.000	0.000	0.002	0.003	0.507	0.025	1.002	0.4926	0.0142
61Fe	F	17.5	1673.15	ring	0.457	0.006	0.000	0.000	0.474	0.004	0.543	0.006	1.474	0.4572	0.0043
61Fe	F	17.5	1673.15	mw	0.717	0.006	0.000	0.000	0.001	0.001	0.283	0.005	1.001	0.7174	0.0041
61Fe	H	17.5	1673.15	ring	0.747	0.003	0.000	0.000	0.471	0.004	0.253	0.002	1.471	0.7472	0.0016
61Fe	H	17.5	1673.15	mw	0.918	0.006	0.000	0.000	0.002	0.002	0.082	0.001	1.002	0.9183	0.0008
61Fe	D	17.5	1673.15	ring	0.365	0.020	0.000	0.000	0.473	0.005	0.635	0.018	1.473	0.3652	0.0143
61Fe	D	17.5	1673.15	mw	0.589	0.014	0.000	0.000	0.002	0.003	0.411	0.003	1.002	0.5887	0.0060
61Fe	F	17.5	1673.15	ring	0.462	0.006	0.000	0.000	0.472	0.004	0.538	0.008	1.472	0.4619	0.0052
61Fe	F	17.5	1673.15	mw	0.719	0.007	0.000	0.000	0.002	0.000	0.281	0.009	1.002	0.7191	0.0068
61Fe	G	17.5	1673.15	ring	0.482	0.006	0.000	0.000	0.472	0.002	0.518	0.006	1.472	0.4820	0.0044
61Fe	G	17.5	1673.15	mw	0.739	0.003	0.000	0.000	0.001	0.001	0.261	0.006	1.001	0.7386	0.0044
61Fe	Ga	17.5	1673.15	ring	0.502	0.005	0.000	0.000	0.472	0.004	0.498	0.004	1.472	0.5023	0.0031
61Fe	Ga	17.5	1673.15	mw	0.760	0.004	0.000	0.000	0.001	0.000	0.240	0.004	1.001	0.7599	0.0030
61Fe	C	17.5	1673.15	wad	0.093	0.004	0.000	0.000	0.482	0.004	0.907	0.006	1.482	0.0930	0.0039
61Fe	C	17.5	1673.15	mw	0.183	0.001	0.000	0.000	0.001	0.001	0.817	0.001	1.001	0.1829	0.0007
61Fe	B	17.5	1673.15	ring	0.223	0.011	0.000	0.000	0.480	0.005	0.777	0.002	1.480	0.2226	0.0082
61Fe	B	17.5	1673.15	mw	0.339	0.001	0.000	0.000	0.001	0.001	0.661	0.003	1.001	0.3395	0.0014
61Fe	D	17.5	1673.15	ring	0.356	0.013	0.000	0.000	0.474	0.005	0.644	0.013	1.474	0.3560	0.0098
61Fe	D	17.5	1673.15	mw	0.576	0.001	0.000	0.000	0.003	0.005	0.424	0.002	1.003	0.5764	0.0012
61Fe	I	17.5	1673.15	ring	0.533	0.008	0.000	0.000	0.471	0.006	0.467	0.010	1.471	0.5328	0.0065
61Fe	I	17.5	1673.15	mw	0.789	0.005	0.000	0.000	0.001	0.001	0.211	0.008	1.001	0.7894	0.0066
															
62Fe	A	21.5	1773.15	ring	0.113	0.004	0.000	0.000	0.486	0.004	0.887	0.005	1.486	0.1133	0.0034
62Fe	A	21.5	1773.15	mw	0.151	0.008	0.000	0.000	0.001	0.001	0.849	0.009	1.001	0.1514	0.0070
62Fe	G	21.5	1773.15	ring	0.162	0.002	0.000	0.000	0.490	0.004	0.838	0.003	1.490	0.1624	0.0018
62Fe	G	21.5	1773.15	mw	0.230	0.003	0.000	0.000	0.001	0.002	0.770	0.007	1.001	0.2304	0.0025
62Fe	F	21.5	1773.15	ring	0.155	0.001	0.000	0.000	0.483	0.001	0.845	0.005	1.483	0.1553	0.0012
62Fe	F	21.5	1773.15	mw	0.233	0.017	0.000	0.000	0.001	0.001	0.767	0.001	1.001	0.2333	0.0129
62Fe	C	21.5	1773.15	ring	0.105	0.002	0.000	0.000	0.489	0.003	0.895	0.003	1.489	0.1045	0.0021
62Fe	C	21.5	1773.15	mw	0.139	0.004	0.000	0.000	0.007	0.004	0.861	0.015	1.007	0.1390	0.0041
62Fe	B	21.5	1773.15	ring	0.123	0.006	0.000	0.000	0.485	0.004	0.877	0.004	1.485	0.1229	0.0051
62Fe	B	21.5	1773.15	mw	0.166	0.006	0.000	0.000	0.002	0.002	0.834	0.007	1.002	0.1659	0.0054
62Fe	E	21.5	1773.15	ring	0.150	0.004	0.000	0.000	0.479	0.003	0.850	0.005	1.479	0.1503	0.0035
62Fe	E	21.5	1773.15	mw	0.208	0.005	0.000	0.000	0.005	0.003	0.792	0.008	1.005	0.2080	0.0045
62Fe	D	21.5	1773.15	ring	0.150	0.000	0.000	0.000	0.497	0.004	0.850	0.005	1.497	0.1501	0.0009
62Fe	D	21.5	1773.15	mw	0.219	0.011	0.000	0.000	0.001	0.000	0.781	0.006	1.001	0.2186	0.0087
															
63Fe	E	17.5	1873.15	ring	0.254	0.004	0.000	0.000	0.491	0.003	0.746	0.009	1.491	0.2543	0.0040
63Fe	E	17.5	1873.15	mw	0.388	0.001	0.000	0.000	0.001	0.003	0.612	0.020	1.001	0.3884	0.0077
63Fe	Ba	17.5	1873.15	wad	0.165	0.009	0.000	0.000	0.489	0.003	0.835	0.011	1.489	0.1651	0.0081
63Fe	Ba	17.5	1873.15	mw	0.356	0.001	0.000	0.000	0.000	0.000	0.644	0.019	1.000	0.3560	0.0068
63Fe	B	17.5	1873.15	ring	0.232	0.004	0.000	0.000	0.489	0.003	0.768	0.009	1.489	0.2316	0.0039
63Fe	B	17.5	1873.15	mw	0.356	0.001	0.000	0.000	0.000	0.000	0.644	0.019	1.000	0.3560	0.0068
63Fe	G	17.5	1873.15	ring	0.436	0.013	0.000	0.000	0.485	0.004	0.564	0.013	1.485	0.4361	0.0092
63Fe	G	17.5	1873.15	mw	0.684	0.001	0.000	0.000	0.001	0.001	0.316	0.020	1.001	0.6840	0.0136
63Fe	F	17.5	1873.15	ring	0.399	0.003	0.000	0.000	0.482	0.003	0.601	0.005	1.482	0.3994	0.0029
63Fe	F	17.5	1873.15	mw	0.637	0.004	0.000	0.000	0.001	0.001	0.363	0.004	1.001	0.6369	0.0029
63Fe	D	17.5	1873.15	ring	0.296	0.008	0.000	0.000	0.483	0.006	0.704	0.009	1.483	0.2956	0.0060
63Fe	D	17.5	1873.15	mw	0.466	0.001	0.000	0.000	0.000	0.000	0.534	0.016	1.000	0.4661	0.0076
															
64Fe	Ca	17.5	1473.15	wad	0.057	0.007	0.000	0.000	0.484	0.003	0.943	0.006	1.484	0.0575	0.0070
64Fe	Ca	17.5	1473.15	mw	0.144	0.001	0.000	0.000	0.001	0.001	0.856	0.015	1.001	0.1442	0.0022
64Fe	B	17.5	1473.15	ring	0.199	0.001	0.000	0.000	0.479	0.008	0.801	0.012	1.479	0.1990	0.0025
64Fe	B	17.5	1473.15	mw	0.294	0.001	0.000	0.000	0.005	0.005	0.706	0.020	1.005	0.2937	0.0059
64Fe	E	17.5	1473.15	ring	0.286	0.005	0.000	0.000	0.481	0.002	0.714	0.003	1.481	0.2860	0.0036
64Fe	E	17.5	1473.15	mw	0.498	0.001	0.000	0.000	0.002	0.002	0.502	0.014	1.002	0.4984	0.0069
64Fe	I	17.5	1473.15	ring	0.518	0.007	0.000	0.000	0.473	0.004	0.482	0.005	1.473	0.5180	0.0043
64Fe	I	17.5	1473.15	mw	0.785	0.008	0.000	0.000	0.004	0.004	0.215	0.005	1.004	0.7850	0.0046
64Fe	F	17.5	1473.15	ring	0.457	0.008	0.000	0.000	0.472	0.007	0.543	0.003	1.472	0.4568	0.0043
64Fe	F	17.5	1473.15	mw	0.731	0.009	0.000	0.000	0.003	0.002	0.269	0.006	1.003	0.7312	0.0052
64Fe	H	17.5	1473.15	ring	0.749	0.006	0.000	0.000	0.477	0.004	0.251	0.002	1.477	0.7491	0.0022
64Fe	H	17.5	1473.15	mw	0.922	0.007	0.000	0.000	0.001	0.001	0.078	0.002	1.001	0.9221	0.0016
															
66Fe	G	11	1273.15	ring	0.504	0.012	0.000	0.000	0.488	0.003	0.496	0.006	1.488	0.5041	0.0064
66Fe	G	11	1273.15	mw	0.771	0.006	0.000	0.000	0.003	0.001	0.229	0.010	1.003	0.7713	0.0078
66Fe	I	11	1273.15	ring	0.546	0.008	0.000	0.000	0.486	0.009	0.454	0.008	1.486	0.5461	0.0056
66Fe	I	11	1273.15	mw	0.815	0.003	0.000	0.000	0.002	0.000	0.185	0.002	1.002	0.8148	0.0020
66Fe	F	11	1273.15	ring	0.446	0.005	0.000	0.000	0.484	0.005	0.554	0.008	1.484	0.4460	0.0044
66Fe	F	11	1273.15	mw	0.731	0.001	0.000	0.000	0.004	0.003	0.269	0.007	1.004	0.7305	0.0053
															
67Fe	B	21.5	1873.15	ring	0.150	0.007	0.000	0.000	0.489	0.004	0.850	0.007	1.489	0.1504	0.0058
67Fe	B	21.5	1873.15	mw	0.203	0.004	0.000	0.000	0.002	0.002	0.797	0.012	1.002	0.2029	0.0040
67Fe	D	21.5	1873.15	ring	0.179	0.005	0.000	0.000	0.502	0.004	0.821	0.007	1.502	0.1792	0.0041
67Fe	D	21.5	1873.15	mw	0.263	0.002	0.000	0.000	0.003	0.002	0.737	0.018	1.003	0.2630	0.0051
67Fe	E	21.5	1873.15	ring	0.210	0.006	0.000	0.000	0.457	0.003	0.790	0.017	1.457	0.2101	0.0058
67Fe	E	21.5	1873.15	mw	0.301	0.009	0.000	0.000	0.000	0.000	0.699	0.007	1.000	0.3008	0.0065
67Fe	C	21.5	1873.15	ring	0.133	0.007	0.000	0.000	0.505	0.002	0.867	0.008	1.505	0.1330	0.0060
67Fe	C	21.5	1873.15	mw	0.184	0.005	0.000	0.000	0.001	0.000	0.816	0.011	1.001	0.1844	0.0048
67Fe	A	21.5	1873.15	ring	0.132	0.004	0.000	0.000	0.511	0.003	0.868	0.006	1.511	0.1325	0.0032
67Fe	A	21.5	1873.15	mw	0.181	0.007	0.000	0.000	0.003	0.005	0.819	0.024	1.003	0.1806	0.0069
															
68Fe	I	21	1873.15	ring	0.342	0.002	0.000	0.000	0.528	0.012	0.658	0.020	1.528	0.3419	0.0070
68Fe	I	21	1873.15	mw	0.559	0.001	0.000	0.000	0.000	0.000	0.441	0.004	1.000	0.5588	0.0021
68Fe	E	21	1873.15	ring	0.230	0.004	0.000	0.000	0.497	0.002	0.770	0.004	1.497	0.2299	0.0031
68Fe	E	21	1873.15	mw	0.360	0.006	0.000	0.000	0.000	0.000	0.640	0.007	1.000	0.3600	0.0046
68Fe	C	21	1873.15	ring	0.213	0.010	0.000	0.000	0.489	0.004	0.787	0.013	1.489	0.2134	0.0084
68Fe	C	21	1873.15	mw	0.312	0.004	0.000	0.000	0.002	0.001	0.688	0.004	1.002	0.3118	0.0033
68Fe	B	21	1873.15	ring	0.217	0.004	0.000	0.000	0.493	0.004	0.783	0.006	1.493	0.2167	0.0034
68Fe	B	21	1873.15	mw	0.325	0.005	0.000	0.000	0.000	0.000	0.675	0.007	1.000	0.3248	0.0041
68Fe	F	21	1873.15	ring	0.320	0.010	0.000	0.000	0.495	0.003	0.680	0.015	1.495	0.3204	0.0081
68Fe	F	21	1873.15	mw	0.516	0.007	0.000	0.000	0.002	0.004	0.484	0.010	1.002	0.5157	0.0063
68Fe	H	21	1873.15	ring	0.382	0.005	0.000	0.000	0.494	0.002	0.618	0.005	1.494	0.3816	0.0037
68Fe	H	21	1873.15	mw	0.622	0.005	0.000	0.000	0.000	0.000	0.378	0.009	1.000	0.6220	0.0060
